appid,game_name,slice,recommendationid,steamid,num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access
2868840,Slay the Spire 2,bomb_window,225490704,76561197992837047,0,19,875,0,875,english,leaving this here to counteract the snowflakes,1778781206,1778781206,True,1,0,0.476664155721664429,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225489933,76561198010003257,0,2,10791,340,6008,english,"Unfortunately I cannot trust MegaCrit to make decisions in the best interest of the players. It's important in any game, but especially is this one following Slay the Spire 1",1778780658,1778780658,False,11,0,0.497630327939987183,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225489533,76561198117251775,351,16,9962,1053,5605,english,The best deck building rougelite that ever existed. Better then the first game in every way conceivable.,1778780351,1778780351,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225489338,76561198330835170,186,32,7756,1102,4079,english,"It's a good game, if poorly balanced (BECAUSE IT'S EARLY ACCESS.) But the negative review bombs are from people butthurt about Anita (yes, I know who she is) being a consultant. Meaning that she has NOTHING to do with game development. All she does is provide opinions that the developers have a choice in acknowledging or not. Ignore the review bombs, ignore everything. Just give it a try and see if you like it or not.",1778780207,1778780207,True,0,0,0.47826087474822998,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225489185,76561198454942447,0,1,8883,0,8883,english,good game haha xD,1778780095,1778780095,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225489082,76561198030387923,171,11,15153,4,10876,english,"it's like the first one, but more fun",1778780018,1778780018,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225488679,76561199131337255,0,15,6068,510,3035,english,ive only slayed the spire once. my luck is so ♥♥♥♥ and i keep getting stuck with doormaker. besides that 10/10 highly recommend,1778779712,1778779712,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225488654,76561198403959410,36,2,15293,0,9579,english,Addictive. 10/10.,1778779693,1778779693,True,1,0,0.523809552192687988,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225488549,76561198129329968,0,3,18010,333,14296,english,great game big upps,1778779627,1778779627,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225488432,76561197995464365,0,6,1294,0,1204,english,"Who will win, an Epstein psyop from over a decade ago or one indie dev?   Good game that enhances on the first, don’t listen to the maidenless chuds. Many of them sunk 100+ hours before they had someone read the credits for them.",1778779552,1778779552,True,1,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225488234,76561198094797929,0,1,857,0,519,english,"Even as someone who isn't a Fan of Deck Builders, Slay the Spire 2 has found a way to keep me engage for 8 hours in a genre i'm not particulary a fan of. I look forward to further updates.",1778779403,1778779403,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225488102,76561198017216968,460,6,37468,1618,21592,english,"I've heard it said about Slay the Spire 1 ""if it had been invented 3000 years ago, people would still play & talk about it, like chess."" And this game, while still early access and will require a number of iterations before it feels like it's in as good a spot balance-wise, is a perfect evolution of the first game. All the basics are the same, but all the details are different. Every single enemy and boss is brand new, while the returning playable characters are familiar yet work in new and exciting ways. I've been playing the crap out of this game and it's a blast.",1778779306,1778779306,True,1,0,0.523809552192687988,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225488071,76561198003715845,0,3,31787,0,24615,english,Great game,1778779280,1778779280,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225487985,76561198930439166,0,18,1167,0,1167,english,just a good game.,1778779204,1780268922,True,0,0,0.402854472398757935,2,True,False,True
2868840,Slay the Spire 2,bomb_window,225487965,76561198034237851,0,121,3457,121,2449,english,"Personal opinion is that I haven't noticed that much difference from Slay the Spire 1. But I mainly play it for the added new feature of multiplayer. It gives the game a different feeling, and makes the 2 in the title serve a purpose.",1778779192,1778779192,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225487194,76561197991512332,0,1,8531,668,4710,english,Even better than the first game. Co-op is a great addition and the two new characters released so far are a lot of fun. Game of the year material!,1778778645,1778778645,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225487138,76561198066060688,0,7,4916,0,4712,english,"Juist an overall improvement to the first game. The replay value is insane - there are very few roguelikes i play the dozens of times to stack ascensions/heat/pacts etc but this is one of them.",1778778600,1778778600,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225486572,76561198039856775,0,1,87668,3627,40845,english,I like this game.,1778778168,1778778168,True,0,0,0.471698105335235596,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225486539,76561198028988557,314,3,12218,634,11110,english,"Slay the Spire 2 is an incredible roguelike deckbuilder! It takes everything that you liked from the first one, keeps it, and expands on it. For folks who've never played the first one you no longer need to, as this game is approachable and contains almost all of the content from the first as well.",1778778141,1778778141,True,0,0,0.471698105335235596,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225486386,76561198422081172,154,11,3960,0,2745,english,Game is fun till it isnt.....and by that i mean that the game isnt really hard but straight up unfair half the time. Its one thing for the game to throw you difficulties and getting punished for mistakes wrong moves and another to straight up dooming your game till you reach act 3 to die from a random encounter. You can play carefully and be smart about your builds but i swear the game either keeps tabs on your build and prepare half a dozen enemies that can specifically counter your build or im just the unluckiest person alive when it comes to RNG. Another thing is the Elite's vs common encounters.....Theres no way you can convince me that Hunter Killer...a COMMON encounter can straight up ruin my run way worse that some if not most of the elites. AND THEN.....you have Infested prism...an elite that is easier than EVERY SIGNLE common encounter....MAKE IT MAKE SENSE....these 2 example need a review as to what category they fall under.  And last.....Multiplayer scaling definitely needs some work in terms of how much HP they have...if you think play solo was hard you're in for a good surprise.  Slay the spire 1 doesnt feel like that for some reason even tho lots of mobs/elites are the same or similar.,1778778033,1778778211,False,9,0,0.528287589550018311,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225486241,76561198142765910,148,8,4708,0,3002,english,Good even if you didn't play STP 1.,1778777924,1778777924,True,0,0,0.476190477609634399,0,False,False,True
2868840,Slay the Spire 2,bomb_window,225485959,76561199112539618,0,1,6718,47,3977,english,"If I knew before purchasing this game that Anita Sarkeesian was invloved, I would have never do so. I regret this purchase. Bad videogame",1778777725,1778777725,False,21,0,0.550334751605987549,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225485511,76561198146169555,0,6,17690,698,14668,english,Yes,1778777404,1778777404,True,0,0,0.472440958023071289,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225485486,76561198090109542,694,42,1050,0,518,english,This game is so  ♥♥♥♥,1778777390,1778777390,False,2,0,0.451127827167510986,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225485209,76561198013196748,210,22,7901,619,4575,english,This game is so much fun! We have been playing as a group since launch and every single time it is a blast. Could not recommend this more!,1778777182,1778777182,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225484943,76561198025051592,0,2,369,0,311,english,Such a great game! It's a nice upgrade from STS1. Did it get harder though? lol,1778776969,1778776969,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225484651,76561198039733769,0,20,5545,272,2178,english,"It is Slay the Spire but more and improved. If you love the original, you will love this one.",1778776770,1778776770,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225483855,76561198066162070,477,3,4103,299,2229,english,Game good.,1778776191,1778776191,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225483778,76561198844152590,86,7,12969,796,8040,english,It's the best game of all time.,1778776146,1778776146,True,1,0,0.52173912525177002,0,True,False,True
2868840,Slay the Spire 2,bomb_window,225483739,76561198210455311,141,35,2804,0,2077,english,"This game is 100% the best rogue like deck builder to date. The characters are interesting and the moment to moment decision making is super engaging and rewarding, and while the game is definitely harder at higher ascensions, it is by no means impossible like how some of the recent review bombs are reflecting. The game could definitely use some tweaking, and multiplayer def needs some rebalancing, but such an excellent game should not be sitting at Mostly Negative recent reviews just because a balance patch ruffled some feathers. The community of the game does not deserve the developers with how reactionary they're behaving about minor tweaks to an **early access** game. I would guarantee that 100% of the negative reviews would seethe just as hard if the Heart or Time Eater from the first game were added into this one because they counter their two card infinite slop build.  tl;dr: This game is a masterpiece that will only get better as early access continues and eventually wraps up, don't listen to the haters.",1778776121,1778776121,True,0,0,0.5,0,True,False,True
